"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,126.5,28.75,9.92,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,127.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,127.5,28.75,9.92,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,128.0,28.75,9.93,22.09,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,128.5,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,129.0,28.75,9.93,22.09,0.8,6.7,7.3,80.8,(9999.0)
"GOR001",1/22/2015,,129.5,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,130.0,28.75,9.92,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,130.5,28.75,9.92,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,131.0,28.75,9.92,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,131.5,28.75,9.92,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,132.0,28.75,9.92,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,132.5,28.75,9.92,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,133.0,28.75,9.92,22.09,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,133.5,28.75,9.92,22.09,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,134.0,28.75,9.92,22.09,0.8,6.7,7.3,80.9,(9999.0)
"GOR001",1/22/2015,,134.5,28.75,9.93,22.09,0.8,6.7,7.3,80.5,(9999.0)
"GOR001",1/22/2015,,135.0,28.75,9.93,22.09,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,135.5,28.75,9.93,22.09,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,136.0,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,136.5,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,137.0,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,137.5,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,138.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,138.5,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,139.0,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,139.5,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,140.0,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,140.5,28.75,9.93,22.09,0.7,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,141.0,28.75,9.93,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,141.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,142.0,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,142.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,143.0,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,143.5,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,144.0,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,144.5,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,145.0,28.75,9.93,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,145.5,28.75,9.93,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,146.0,28.75,9.93,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,146.5,28.75,9.93,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,147.0,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,147.5,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,148.0,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,148.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,149.0,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,149.5,28.75,9.93,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,150.0,28.75,9.93,22.09,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,150.5,28.75,9.93,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,151.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,151.5,28.75,9.93,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,152.0,28.75,9.93,22.09,0.8,6.6,7.2,79.6,(9999.0)
"GOR001",1/22/2015,,152.5,28.75,9.93,22.09,0.8,6.7,7.3,79.6,(9999.0)
"GOR001",1/22/2015,,153.0,28.75,9.93,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,153.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,154.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,154.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,155.0,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,155.5,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,156.0,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,156.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,157.0,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,157.5,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,158.0,28.75,9.93,22.09,0.8,6.7,7.3,79.8,(9999.0)
"GOR001",1/22/2015,,158.5,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,159.0,28.75,9.93,22.09,0.8,6.7,7.3,80.1,(9999.0)
"GOR001",1/22/2015,,159.5,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,160.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,160.5,28.75,9.93,22.09,0.8,6.7,7.3,80.2,(9999.0)
"GOR001",1/22/2015,,161.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,161.5,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,162.0,28.75,9.93,22.09,0.8,6.7,7.3,79.9,(9999.0)
"GOR001",1/22/2015,,162.5,28.75,9.93,22.09,0.8,6.7,7.3,80.0,(9999.0)
"GOR001",1/22/2015,,163.0,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,163.5,28.75,9.93,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,164.0,28.75,9.93,22.09,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,164.5,28.75,9.93,22.09,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,165.0,28.75,9.93,22.09,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,165.5,28.75,9.93,22.09,0.8,6.7,7.3,80.5,(9999.0)
